index,features,covariates
idx143,feature34,0.654579605456367
idx144,feature34,0.007985898711323623
idx145,feature34,0.5913321803574652
idx146,feature34,0.5079693662362824
idx147,feature34,-0.18678522384095242
idx148,feature34,-0.6987605578984247
idx149,feature34,-0.117735282677931
idx150,feature34,-0.6931514590364425
idx151,feature34,-0.4020585698197838
idx152,feature34,-0.20825453327819435
idx153,feature34,-0.29103709579296505
idx154,feature34,-0.479618867876847
idx155,feature34,-0.1610607359566895
idx156,feature34,0.4876605600118645
idx157,feature34,0.5180270607474228
idx158,feature34,0.6988721447458122
idx159,feature34,0.5627064344411425
idx160,feature34,0.4743147730643897
idx161,feature34,0.45013762279722525
idx162,feature34,-0.11522085905014587
idx163,feature34,0.255753334649224
idx164,feature34,0.5472330582701573
idx165,feature34,0.5313728476948976
idx166,feature34,-0.1981968387670539
idx167,feature34,0.5126113790875779
idx168,feature34,0.7576709741955558
idx169,feature34,0.6302090379870654
idx170,feature34,0.8040911027085115
idx171,feature34,0.3366017251426215
idx172,feature34,0.21823039743458475
idx173,feature34,-0.4194661180121421
idx174,feature34,-0.4798122850789843
idx175,feature34,-0.6138504061601435
idx176,feature34,-0.5921876795207641
idx177,feature34,-0.06531922089871867
idx178,feature34,-0.2949054398357113
idx179,feature34,-0.15815947792462975
idx180,feature34,-0.51037220301668
idx181,feature34,-0.6917975386214814
idx182,feature34,-0.6594968658645498
idx183,feature34,-0.7012749815262097
idx184,feature34,-0.4353263285874019
idx185,feature34,-0.6095952277131225
idx186,feature34,-0.4873555559623396
idx187,feature34,-0.3840707700210135
idx188,feature34,-0.4018651526176465
idx189,feature34,-0.38329710121246424
idx190,feature34,-0.337070389901646
idx191,feature34,-0.39838364297917483
idx192,feature34,-0.4714953453870798
idx193,feature34,-0.45660222082250657
idx194,feature34,-0.5018618461226382
idx195,feature34,-0.5622080131894804
idx196,feature34,-0.4171451115864943
idx197,feature34,-0.4521536251733483
idx198,feature34,-0.5260389963898026
idx199,feature34,-0.31037881600669653
idx200,feature34,-0.3293337018161534
idx201,feature34,-0.5743932969241312
idx202,feature34,-0.5678171120514626
idx203,feature34,-0.595088937552824
idx204,feature34,-0.5798089785839761
idx205,feature34,-0.5469280542206325
idx206,feature34,-0.6092083933088479
idx207,feature34,-0.44190251346007065
idx0,feature35,0.8840197276299655
idx1,feature35,0.0632908249918968
idx2,feature35,-0.152850266361805
idx3,feature35,-0.15873294751366165
idx4,feature35,0.0631010610837724
idx5,feature35,-0.18833611718106946
idx6,feature35,0.2494492188619419
idx7,feature35,-0.5310497352537521
idx8,feature35,-0.3154779356244235
idx9,feature35,-0.5200434285825363
idx10,feature35,0.12344598386733444
idx11,feature35,-0.21831881466472614
idx12,feature35,-0.037853338038413196
idx13,feature35,0.7424558521691564
idx14,feature35,0.04943805969881489
idx15,feature35,0.6232841178670276
idx16,feature35,0.7027951953711549
idx17,feature35,0.3648256750015825
idx18,feature35,0.4029682205345887
idx19,feature35,-0.4367370729159208
idx20,feature35,0.3817146628246549
idx21,feature35,0.8198795266839152
idx22,feature35,0.697292042035547
idx23,feature35,0.36216898028784084
idx24,feature35,0.9699827780103228
idx25,feature35,0.27677522163185675
idx26,feature35,-0.37620238622423435
idx27,feature35,-0.30788737929944715
idx28,feature35,0.23312952276324284
idx29,feature35,-0.4705150485620656
idx30,feature35,0.32554454601982996
idx31,feature35,-0.12400615232689485
idx32,feature35,0.11984046961297065
idx33,feature35,0.3264933655604519
idx34,feature35,0.1570341956053548
idx35,feature35,-0.11774394335878942
idx36,feature35,0.5401675261085365
idx37,feature35,0.24546417679132934
idx38,feature35,0.015280556236421352
idx39,feature35,0.5445320959953978
idx40,feature35,0.13236488754918163
idx41,feature35,0.38323277408965023
idx42,feature35,1.167337242459708
idx43,feature35,1.152535657626004
idx44,feature35,0.6574416213294211
idx45,feature35,0.6868550270887046
idx46,feature35,0.6022203240652183
idx47,feature35,0.293094917730556
idx48,feature35,0.26994372093937813
idx49,feature35,0.42308319479577616
idx50,feature35,1.167337242459708
idx51,feature35,0.24166889862884114
idx52,feature35,-0.32098108896003136
idx53,feature35,-0.24431647007777016
idx54,feature35,-0.32743306183626125
idx55,feature35,-0.22173456501096545
idx56,feature35,-0.2944141418226141
idx57,feature35,0.5532612357691207
idx58,feature35,0.3056193356667671
idx59,feature35,0.2319909393144963
idx60,feature35,0.2788626246212254
idx61,feature35,0.2724106517449954
idx62,feature35,0.5373210674866704
idx63,feature35,0.31624611452173385
idx64,feature35,1.0756812748356184
idx65,feature35,1.1113568895630075
idx66,feature35,1.0436111743625933
idx67,feature35,1.0923804987505665
idx68,feature35,0.14128379123102883
idx69,feature35,-0.2854952381407669
idx70,feature35,-0.402959097269776
idx71,feature35,-0.29991729515822196
idx72,feature35,-0.3911937349660627
idx73,feature35,-0.29612201699573376
idx74,feature35,-0.29839918389322667
idx75,feature35,-0.47450009063267823
idx76,feature35,-0.5912048941291898
idx77,feature35,-0.626121453224081
idx78,feature35,-0.6635049431245895
idx79,feature35,-0.602970256432903
idx80,feature35,-0.291567683200748
idx81,feature35,-0.35551812023867374
idx82,feature35,-0.5597040853805378
idx83,feature35,-0.46045756143147193
idx84,feature35,-0.5337064299674938
idx85,feature35,0.5690116401434465
idx86,feature35,0.6259408125807693
idx87,feature35,0.6756589565093645
idx88,feature35,0.3784886763865401
idx89,feature35,0.5316281502429381
idx90,feature35,0.6322030215488748
idx91,feature35,0.1780979894071642
idx92,feature35,-0.5801985874579739
idx93,feature35,-0.4346496699265523
idx94,feature35,-0.5564780989424228
idx95,feature35,0.13729874916041623
idx96,feature35,-0.11641559600191849
idx97,feature35,0.7048825983605234
idx98,feature35,0.1382475687010383
idx99,feature35,-0.3856905816304548
idx100,feature35,-0.47601820189767347
idx101,feature35,-0.5872198520585772
idx102,feature35,-0.1963062013222947
idx103,feature35,-0.06404075735958159
idx104,feature35,-0.1283707222137563
idx105,feature35,-0.2849259464163937
idx106,feature35,0.1762003503259201
idx107,feature35,0.14621765284226343
idx108,feature35,0.06575775579751406
idx109,feature35,-0.01641001642035503
idx110,feature35,0.020783709572029133
idx111,feature35,0.22288227172452463
idx112,feature35,0.3014445296880299
idx113,feature35,-0.27467869537767553
idx114,feature35,-0.10389117806570751
idx115,feature35,0.1308467762841863
idx116,feature35,-0.3591236344930376
idx117,feature35,-0.4752591462651758
idx118,feature35,-0.43939376762966253
idx119,feature35,-0.6951955157813657
idx120,feature35,-0.42421265497970984
idx121,feature35,-0.39100397105793827
idx122,feature35,-0.46349378396146246
idx123,feature35,-0.4409118788946578
idx124,feature35,-0.4420504623434042
idx125,feature35,-0.2879621689463842
idx126,feature35,-0.42895675268282
idx127,feature35,-0.32268896413315107
idx128,feature35,-0.3855008177223304
idx129,feature35,-0.5327576104268716
idx130,feature35,-0.5331371382431206
idx131,feature35,0.8916102839549418
idx132,feature35,0.6692069836331346
idx133,feature35,0.6310644381001284
idx134,feature35,1.0178032828576737
idx135,feature35,1.0496836194225743
idx136,feature35,0.8648535729094001
idx137,feature35,0.09953573144365892
idx138,feature35,0.07031208959249989
idx139,feature35,-0.5642584191755237
idx140,feature35,-0.1983936043116632
idx141,feature35,-0.40542602807539335
idx142,feature35,0.17582082250967124
idx143,feature35,0.05418215740192511
idx144,feature35,-0.15304003026992938
idx145,feature35,0.6187297840720417
idx146,feature35,0.03141048842699602
idx147,feature35,-0.5967080474647976
idx148,feature35,-0.5409174584762213
idx149,feature35,-0.4027693333616516
idx150,feature35,-0.25797947146272754
idx151,feature35,-0.01678954423660381
idx152,feature35,-0.28378736296764717
idx153,feature35,-0.5511647095149395
idx154,feature35,-0.549077306525571
idx155,feature35,-0.32458660321439514
idx156,feature35,0.5750840852034276
idx157,feature35,0.5760329047440498
idx158,feature35,0.7859117871296462
idx159,feature35,0.7443534912504005
idx160,feature35,0.5276431081723255
idx161,feature35,0.5692014040515709
idx162,feature35,-0.2879621689463842
idx163,feature35,-0.013563557798488897
idx164,feature35,0.010726222441435512
idx165,feature35,0.16044994595159412
idx166,feature35,-0.34944567517869274
idx167,feature35,0.6720534422550006
idx168,feature35,1.0460781051682109
idx169,feature35,0.8274700830088915
idx170,feature35,1.1426679344035349
idx171,feature35,0.25419331656505223
idx172,feature35,-0.05132657551524623
idx173,feature35,-0.4593189779827255
idx174,feature35,-0.36538584346114306
idx175,feature35,-0.1828329638454617
idx176,feature35,-0.023621044929082517
idx177,feature35,0.08492391051807935
idx178,feature35,-0.4636835478695869
idx179,feature35,-0.1805557969479687
idx180,feature35,-0.4500205464846294
idx181,feature35,-0.3889165680685697
idx182,feature35,-0.13121718083562245
idx183,feature35,-0.09345416311886501
idx184,feature35,-0.13140694474374684
idx185,feature35,-0.30352280941258575
idx186,feature35,-0.5126426361656844
idx187,feature35,-0.4420504623434042
idx188,feature35,-0.5122631083494356
idx189,feature35,-0.46577095085895537
idx190,feature35,-0.49404577316949233
idx191,feature35,-0.5553395154936764
idx192,feature35,-0.5783009483767299
idx193,feature35,-0.5433843892818386
idx194,feature35,-0.6468057192096416
idx195,feature35,-0.6701466799089438
idx196,feature35,-0.5139709835225552
idx197,feature35,-0.6238442863265881
idx198,feature35,-0.6788758196826666
idx199,feature35,-0.49119931454762616
idx200,feature35,-0.4784851327032908
idx201,feature35,-0.7151207261344287
idx202,feature35,-0.647944302658388
idx203,feature35,-0.6149253826447407
idx204,feature35,-0.48417804994702307
idx205,feature35,-0.4559032276364861
idx206,feature35,-0.6612277762270966
idx207,feature35,-0.3756330944998611
idx0,feature36,0.6380038035923129
idx1,feature36,0.04114164240110976
idx2,feature36,0.517670375224748
idx3,feature36,0.36976053618961596
idx4,feature36,0.20179512575988998
idx5,feature36,0.03529210074435308
idx6,feature36,0.5254001266997477
idx7,feature36,-0.35996978549077335
idx8,feature36,-0.2454858987799651
idx9,feature36,-0.42703060234144763
idx10,feature36,0.06453980902813625
idx11,feature36,0.07435868252340627
idx12,feature36,-0.05349558511713143
idx13,feature36,0.045946623047731214
idx14,feature36,0.3891893709781292
idx15,feature36,0.8308297660632545
idx16,feature36,0.44935608516191156
idx17,feature36,1.0892541599706813
idx18,feature36,0.43389658221191196
idx19,feature36,-0.5068350635157701
idx20,feature36,0.573867757570017
idx21,feature36,1.1017888920923027
idx22,feature36,1.060006451686898
idx23,feature36,0.35221191121934614
idx24,feature36,0.39232305400853446
idx25,feature36,-0.19221328726307438
idx26,feature36,-0.6605944442076587
idx27,feature36,-0.5941603639630656
idx28,feature36,0.3960834736450209
idx29,feature36,-0.42473256811915033
idx30,feature36,0.21788136531597077
idx31,feature36,-0.4700665159590142
idx32,feature36,0.08417755601867641
idx33,feature36,-0.4809299504644194
idx34,feature36,0.3643288189369135
idx35,feature36,-0.21540254168807385
idx36,feature36,0.08125278519029806
idx37,feature36,-0.18552809679820959
idx38,feature36,-0.4928379459799596
idx39,feature36,-0.04012520418740196
idx40,feature36,-0.14186544657456193
idx41,feature36,0.2613351033375914
idx42,feature36,1.1458693667200046
idx43,feature36,1.207707378520003
idx44,feature36,0.5063891163152887
idx45,feature36,0.54629134690245
idx46,feature36,0.38229526831123734
idx47,feature36,0.2630064009538077
idx48,feature36,0.12992932826259426
idx49,feature36,0.28974716281326635
idx50,feature36,1.2240025302781108
idx51,feature36,0.23146065844772726
idx52,feature36,-0.29708721268063965
idx53,feature36,-0.18866177982861493
idx54,feature36,-0.2596919285178026
idx55,feature36,-0.2105975610414523
idx56,feature36,-0.24632154758807315
idx57,feature36,0.54629134690245
idx58,feature36,0.23981714652880814
idx59,feature36,0.1961544963051604
idx60,feature36,0.24817363460988895
idx61,feature36,0.3146077148544821
idx62,feature36,0.4760968470213705
idx63,feature36,0.19281190107272805
idx64,feature36,1.0071516645740615
idx65,feature36,0.862375508569335
idx66,feature36,0.6939922737355548
idx67,feature36,0.8510942496598758
idx68,feature36,0.21746354091191666
idx69,feature36,-0.5390075426279316
idx70,feature36,-0.6369873653786051
idx71,feature36,-0.5939514517610385
idx72,feature36,-0.6704133177029288
idx73,feature36,-0.09444237671442784
idx74,feature36,-0.3110843302164501
idx75,feature36,-0.22919074702185735
idx76,feature36,-0.19764500451577693
idx77,feature36,-0.5110133075563106
idx78,feature36,-0.5358738595975263
idx79,feature36,-0.6808589278042799
idx80,feature36,-0.48051212606036536
idx81,feature36,-0.26491473356847817
idx82,feature36,-0.3332290236313145
idx83,feature36,-0.31505366205496355
idx84,feature36,-0.4859438433130679
idx85,feature36,0.7182260891706895
idx86,feature36,0.7689917542632559
idx87,feature36,0.8642557183875782
idx88,feature36,0.24838254681191607
idx89,feature36,0.5818064212470438
idx90,feature36,0.2429508295592135
idx91,feature36,-0.47675170642387893
idx92,feature36,-0.6482686242880644
idx93,feature36,-0.4261949535333395
idx94,feature36,-0.5621967970529311
idx95,feature36,0.5684360403173144
idx96,feature36,0.17589001270853924
idx97,feature36,0.6820842782200147
idx98,feature36,0.01816130017813727
idx99,feature36,-0.5463194696988775
idx100,feature36,-0.5358738595975263
idx101,feature36,-0.3768916738549622
idx102,feature36,-0.40885524076509666
idx103,feature36,-0.2755692558718563
idx104,feature36,0.2028396867700251
idx105,feature36,-0.0913086936840225
idx106,feature36,0.22519329238691657
idx107,feature36,0.1244976110098917
idx108,feature36,0.18675344721394438
idx109,feature36,-0.15231105667591308
idx110,feature36,-0.08148982018875249
idx111,feature36,0.16774243682948534
idx112,feature36,0.18341085198151205
idx113,feature36,-0.003983393236727108
idx114,feature36,-0.17132206706037212
idx115,feature36,0.013774143935569817
idx116,feature36,-0.3171427840752338
idx117,feature36,-0.28998419781172086
idx118,feature36,-0.6115000767313085
idx119,feature36,-0.4880329653333381
idx120,feature36,-0.17006859384821
idx121,feature36,-0.2642879969623971
idx122,feature36,-0.226474888395506
idx123,feature36,-0.2114332098495604
idx124,feature36,-0.5475729429110395
idx125,feature36,-0.2559315088813162
idx126,feature36,-0.38336795211779995
idx127,feature36,-0.4945092435961759
idx128,feature36,-0.40300569910834
idx129,feature36,-0.39297791341104293
idx130,feature36,-0.22480359077928988
idx131,feature36,0.879506309135551
idx132,feature36,0.7767215057382559
idx133,feature36,0.7140478451301491
idx134,feature36,1.2008132758531116
idx135,feature36,0.9795752539064946
idx136,feature36,0.9990040886950077
idx137,feature36,0.1002637955747571
idx138,feature36,0.388144809967994
idx139,feature36,-0.0666570538448339
idx140,feature36,-0.1151246847151031
idx141,feature36,0.0029107094301646856
idx142,feature36,-0.411988923795502
idx143,feature36,-0.4299553731698259
idx144,feature36,-0.48657057991914904
idx145,feature36,0.4196905524740744
idx146,feature36,-0.5118489563644186
idx147,feature36,-0.5573918164063095
idx148,feature36,-0.3879640205623944
idx149,feature36,-0.4615011156759063
idx150,feature36,0.04155946680516376
idx151,feature36,0.14476209460651285
idx152,feature36,-0.19618261910158782
idx153,feature36,-0.6867084694610365
idx154,feature36,-0.5745226169725255
idx155,feature36,-0.5277262837184724
idx156,feature36,0.5437844004781257
idx157,feature36,0.6893962052909604
idx158,feature36,0.8429466737808219
idx159,feature36,0.9288095888139282
idx160,feature36,0.4898850523551541
idx161,feature36,0.7727521738997425
idx162,feature36,-0.4569050472313118
idx163,feature36,-0.2651236457705052
idx164,feature36,-0.4991053120407703
idx165,feature36,-0.4370583880387447
idx166,feature36,-0.058927302369834
idx167,feature36,0.9035312123686585
idx168,feature36,0.9519988432389277
idx169,feature36,0.8143257021031199
idx170,feature36,1.0783907254652765
idx171,feature36,0.29705908988421226
idx172,feature36,0.03570992514840719
idx173,feature36,-0.4165849922400965
idx174,feature36,-0.08984630826983339
idx175,feature36,0.09065383428151408
idx176,feature36,0.21119617485110598
idx177,feature36,0.23710128790245683
idx178,feature36,-0.3898442303806376
idx179,feature36,-0.29123767102388304
idx180,feature36,-0.32925969179280107
idx181,feature36,-0.12515247041240013
idx182,feature36,-0.010041847095510788
idx183,feature36,-0.0984117085529413
idx184,feature36,-0.3695797467840164
idx185,feature36,-0.42535930472523137
idx186,feature36,-0.4606654668677982
idx187,feature36,-0.34012312629820624
idx188,feature36,-0.43204449519009613
idx189,feature36,-0.41115327498739385
idx190,feature36,-0.4274484267455016
idx191,feature36,-0.3779362348650973
idx192,feature36,-0.39026205478469167
idx193,feature36,-0.300429807913072
idx194,feature36,-0.5022389950711756
idx195,feature36,-0.6020990276400924
idx196,feature36,-0.6054416228725248
idx197,feature36,-0.5619878848509041
idx198,feature36,-0.6388675751968483
idx199,feature36,-0.6152604963677949
idx200,feature36,-0.6511933951164427
idx201,feature36,-0.6133802865495517
idx202,feature36,-0.403214611310367
idx203,feature36,-0.5576007286083366
idx204,feature36,-0.5179074102232023
idx205,feature36,-0.5373362450117155
idx206,feature36,-0.43162667078604205
idx207,feature36,-0.20537475599077673
idx0,feature37,0.635512235778723
idx1,feature37,-0.5505893026376439
idx2,feature37,0.7905997186787994
idx3,feature37,1.2749245135321492
idx4,feature37,-0.04226007188777252
idx5,feature37,0.17919261613798174
idx6,feature37,0.20860981699156228
idx7,feature37,0.1255356417810509
idx8,feature37,-0.1578108368406368
idx9,feature37,-0.47669329409344974
idx10,feature37,0.20813914177790493
idx11,feature37,0.27756373579235505
idx12,feature37,-0.42538969580480523
idx13,feature37,-0.6423709693008153
idx14,feature37,0.17236782553995103
idx15,feature37,0.23637965459734225
idx16,feature37,0.30980498792787925
idx17,feature37,1.1796127827665484
idx18,feature37,0.4342985819402321
idx19,feature37,-0.22370536675265715
idx20,feature37,0.9136812870501804
idx21,feature37,1.5540349152309214
idx22,feature37,1.3780023853230954
idx23,feature37,0.0648185392192607
idx24,feature37,-0.08462084111692839
idx25,feature37,-0.3397268069191788
idx26,feature37,-0.4470407556330406
idx27,feature37,-0.6574325761378484
idx28,feature37,-0.010489494965905522
idx29,feature37,-0.3143103453816852
idx30,feature37,-0.5689456359702783
idx31,feature37,-0.5527073410991018
idx32,feature37,0.38464234689938814
idx33,feature37,0.10223721870501505
idx34,feature37,-0.058027691545291644
idx35,feature37,-0.3192524351250868
idx36,feature37,-0.24159102487163417
idx37,feature37,-0.4797526829822221
idx38,feature37,-0.7026173966489482
idx39,feature37,-0.058027691545291644
idx40,feature37,-0.4258603710184626
idx41,feature37,0.06740725289437575
idx42,feature37,0.9393330861945026
idx43,feature37,1.1746706930231468
idx44,feature37,0.8574355990181343
idx45,feature37,-0.3922070932419665
idx46,feature37,-0.4649264137520175
idx47,feature37,0.16107162041217615
idx48,feature37,-0.2260587428209436
idx49,feature37,-0.1335710633372865
idx50,feature37,1.0518244622585944
idx51,feature37,0.3542837956184931
idx52,feature37,-0.14604395649920457
idx53,feature37,-0.044142772742401595
idx54,feature37,-0.17028373000255498
idx55,feature37,-0.06885322145940927
idx56,feature37,-0.06955923427989524
idx57,feature37,0.40488138108665167
idx58,feature37,0.13377245802005344
idx59,feature37,0.025517158878876997
idx60,feature37,0.09258837682504066
idx61,feature37,0.08129217169726567
idx62,feature37,0.3535777827980071
idx63,feature37,0.01633899221255997
idx64,feature37,0.8652017400434797
idx65,feature37,0.68634515885371
idx66,feature37,0.5498493468930965
idx67,feature37,0.7943651203880578
idx68,feature37,-0.3317253282870049
idx69,feature37,-0.7092068496401502
idx70,feature37,-0.653196499214933
idx71,feature37,-0.6233086231476951
idx72,feature37,-0.5414111359713268
idx73,feature37,-0.12368688385048333
idx74,feature37,-0.42256564452286155
idx75,feature37,-0.2686548496569282
idx76,feature37,-0.35502375136304065
idx77,feature37,-0.5277615547752655
idx78,feature37,-0.47622261887979245
idx79,feature37,-0.6908505163075159
idx80,feature37,-0.3154870334158284
idx81,feature37,-0.4842240975119664
idx82,feature37,-0.3976198581990253
idx83,feature37,-0.36020117871327084
idx84,feature37,-0.5960094607555723
idx85,feature37,0.047168218707112367
idx86,feature37,0.0264585093061916
idx87,feature37,0.24179241955440112
idx88,feature37,-0.24700378982869298
idx89,feature37,-0.2895998966646776
idx90,feature37,0.5787958725330197
idx91,feature37,-0.2582999949564679
idx92,feature37,-0.3507876744401251
idx93,feature37,-0.29077658469882084
idx94,feature37,-0.2611240462384117
idx95,feature37,0.7242345135531217
idx96,feature37,0.5140780306551426
idx97,feature37,0.6541039067181859
idx98,feature37,-0.005782742829332634
idx99,feature37,-0.30324947786073897
idx100,feature37,-0.3232531744411737
idx101,feature37,-0.37102670862738846
idx102,feature37,-0.17969723427570078
idx103,feature37,0.14883406485708658
idx104,feature37,0.23002553921296892
idx105,feature37,0.24908788536608908
idx106,feature37,0.29827344519327564
idx107,feature37,0.22955486399931155
idx108,feature37,0.24061573152025792
idx109,feature37,-0.25547594367452414
idx110,feature37,-0.257593982135982
idx111,feature37,0.2763870477582118
idx112,feature37,-0.004135379581532175
idx113,feature37,-0.019432324025394063
idx114,feature37,-0.29524799922856504
idx115,feature37,0.08105683409043705
idx116,feature37,-0.036376631717056414
idx117,feature37,-0.03590595650339904
idx118,feature37,-0.44680541802621193
idx119,feature37,-0.2157038881204833
idx120,feature37,-0.0015466659064169816
idx121,feature37,-0.13027633684168544
idx122,feature37,-0.31595770862948575
idx123,feature37,-0.22135199068437073
idx124,feature37,-0.4609256744359305
idx125,feature37,-0.19781823000150633
idx126,feature37,-0.46139634964958787
idx127,feature37,-0.34937564879915317
idx128,feature37,-0.5767117769956235
idx129,feature37,-0.05661566590431981
idx130,feature37,-0.18181527273715847
idx131,feature37,1.3224627101115354
idx132,feature37,1.0344094793532748
idx133,feature37,1.1181896673842722
idx134,feature37,1.3900046032713562
idx135,feature37,1.4316593596800262
idx136,feature37,1.3507032229309726
idx137,feature37,0.057523073407572616
idx138,feature37,-0.21499787529999737
idx139,feature37,0.19778428707744466
idx140,feature37,0.036107351186165995
idx141,feature37,0.08623426144066731
idx142,feature37,0.08293953494506627
idx143,feature37,-0.3712620462342171
idx144,feature37,-0.23264819581214569
idx145,feature37,0.3467529921999764
idx146,feature37,-0.03567061889657042
idx147,feature37,0.12812435545616593
idx148,feature37,-0.4260957086252912
idx149,feature37,-0.2891292214510203
idx150,feature37,0.027635197340334823
idx151,feature37,0.05399300930514295
idx152,feature37,0.24602849647731664
idx153,feature37,-0.6007162128921452
idx154,feature37,-0.6025989137467743
idx155,feature37,-0.47316322999102006
idx156,feature37,0.3622852742506669
idx157,feature37,0.5966815306519965
idx158,feature37,0.6020942956090555
idx159,feature37,0.9482759152539911
idx160,feature37,0.27497502211723995
idx161,feature37,0.6788143554351934
idx162,feature37,-0.4115047770019153
idx163,feature37,-0.3945604693102529
idx164,feature37,0.05469902212562893
idx165,feature37,-0.38797101631905084
idx166,feature37,0.33004402211514267
idx167,feature37,0.9640435349115102
idx168,feature37,0.6613993725298738
idx169,feature37,0.7294119409033518
idx170,feature37,0.7094082443229172
idx171,feature37,0.11494544947376188
idx172,feature37,0.0980011417820994
idx173,feature37,-0.07238328556183893
idx174,feature37,-0.006959430863475856
idx175,feature37,-0.05332093940871876
idx176,feature37,0.021516419562790094
idx177,feature37,0.26344347938263635
idx178,feature37,-0.3893830419600227
idx179,feature37,-0.5734170505000225
idx180,feature37,-0.23453089666677485
idx181,feature37,0.3208658554488255
idx182,feature37,0.11400409904644727
idx183,feature37,0.17330917596726564
idx184,feature37,-0.0013113282995883635
idx185,feature37,0.13212509477225284
idx186,feature37,-0.37102670862738846
idx187,feature37,-0.3907950676009946
idx188,feature37,-0.4908135505031684
idx189,feature37,-0.49928570434899955
idx190,feature37,-0.4166822043521455
idx191,feature37,-0.38914770435319407
idx192,feature37,-0.47410458041833464
idx193,feature37,-0.27147890093887195
idx194,feature37,-0.32160581119337317
idx195,feature37,-0.5858899436619407
idx196,feature37,-0.5778884650297668
idx197,feature37,-0.39926722144682575
idx198,feature37,-0.502345093237772
idx199,feature37,-0.6343694906686413
idx200,feature37,-0.6539025120354188
idx201,feature37,-0.5790651530639099
idx202,feature37,-0.33360802914163407
idx203,feature37,-0.46727978982030394
idx204,feature37,-0.5108172470836032
idx205,feature37,-0.4604549992222733
idx206,feature37,-0.3703206958069026
idx207,feature37,-0.39620783255805336
idx0,feature38,0.4242304412023432
idx1,feature38,-0.35700594046337086
idx2,feature38,0.5329942558589942
idx3,feature38,1.6614188329217496
idx4,feature38,-0.108259068054178
idx5,feature38,0.20040860965196614
idx6,feature38,0.5591781371652252
idx7,feature38,0.2593223425909856
idx8,feature38,-0.397288834780649
idx9,feature38,-0.64502863483191
idx10,feature38,0.2943181070291209
idx11,feature38,0.1717070474509055
idx12,feature38,-0.5712605846133942
idx13,feature38,0.10725441654326036
idx14,feature38,0.564213498954885
idx15,feature38,-0.06268904385775703
idx16,feature38,-0.5050455770793681
idx17,feature38,0.0785528543421996
idx18,feature38,-0.08408933146381109
idx19,feature38,-0.021902613361512877
idx20,feature38,0.7623549853779971
idx21,feature38,1.3834668621325301
idx22,feature38,1.6241571556782672
idx23,feature38,-0.40005828376496194
idx24,feature38,-0.23162543190084245
idx25,feature38,-0.4743298701624436
idx26,feature38,-0.21475696990548224
idx27,feature38,-0.556154499244415
idx28,feature38,-0.13469471744989184
idx29,feature38,-0.6354614474315563
idx30,feature38,-0.4219621075499819
idx31,feature38,-0.39703706669116606
idx32,feature38,0.8099391542902817
idx33,feature38,0.3406434354939909
idx34,feature38,-0.2817272817079572
idx35,feature38,-0.2170228827108291
idx36,feature38,-0.14426190485024534
idx37,feature38,-0.4297669183239546
idx38,feature38,-0.6039904362461828
idx39,feature38,-0.13998184732903457
idx40,feature38,-0.39703706669116606
idx41,feature38,-0.3058970182983241
idx42,feature38,0.6689490241798083
idx43,feature38,0.8426690059230704
idx44,feature38,1.4076365987228971
idx45,feature38,-0.08610347617967491
idx46,feature38,0.3726179828583305
idx47,feature38,0.2233195057949181
idx48,feature38,-0.5168786772850686
idx49,feature38,-0.7001658464286844
idx50,feature38,0.6014751761983671
idx51,feature38,0.3386292907781269
idx52,feature38,-0.23892670649584916
idx53,feature38,-0.13444294936040888
idx54,feature38,-0.09894364874330747
idx55,feature38,0.03373813441422765
idx56,feature38,0.013596687255588536
idx57,feature38,0.15911864297675607
idx58,feature38,-0.2948192223610726
idx59,feature38,-0.3557471000159559
idx60,feature38,-0.3592718532687177
idx61,feature38,-0.24572444491188986
idx62,feature38,0.045571234619928076
idx63,feature38,0.03172398969836368
idx64,feature38,0.8658316701555052
idx65,feature38,0.6299249703099448
idx66,feature38,0.6581229963320397
idx67,feature38,0.7988613583530304
idx68,feature38,-0.6442733305634609
idx69,feature38,-0.687325673865052
idx70,feature38,-0.3552435638369899
idx71,feature38,-0.5266976327749052
idx72,feature38,-0.37664385144304396
idx73,feature38,-0.08484463573225998
idx74,feature38,-0.7268532639138812
idx75,feature38,-0.4179338181182541
idx76,feature38,-0.6410003454001821
idx77,feature38,-0.6049975086041147
idx78,feature38,-0.4851558980102121
idx79,feature38,-0.3937640815278872
idx80,feature38,-0.19738497173115596
idx81,feature38,-0.42171033946049896
idx82,feature38,-0.7177896126924936
idx83,feature38,-0.5677358313606324
idx84,feature38,-0.17346700323027203
idx85,feature38,-0.666177154348481
idx86,feature38,-0.6719678204065896
idx87,feature38,-0.463755610404158
idx88,feature38,-0.5687429037185644
idx89,feature38,-0.3290596825307591
idx90,feature38,0.43681884567649265
idx91,feature38,-0.11807802354401459
idx92,feature38,-0.17548114794613598
idx93,feature38,0.4833959422308456
idx94,feature38,0.05589372628873059
idx95,feature38,0.5695006288340277
idx96,feature38,0.8212687183170164
idx97,feature38,0.5340013282169264
idx98,feature38,0.1372148191917361
idx99,feature38,-0.0012576300239078393
idx100,feature38,-0.3685872725795883
idx101,feature38,-0.3633001427004456
idx102,feature38,-0.01510487494547223
idx103,feature38,0.1052402718273964
idx104,feature38,-0.3620413022530306
idx105,feature38,0.09995314194825365
idx106,feature38,0.15987394724520493
idx107,feature38,0.2565528936066727
idx108,feature38,0.3723662147688475
